Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
2017,326,"Bill,de Blasio",Corporation,,,,785.15,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,45.5,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,78.34,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,1304.9,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,,,,523.46,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,755.16,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,0.71,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,2722.26,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,2722.26,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,1137.29,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,4187.5,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,4950,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,,,,3802.41,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,,,,1159.06,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,Brooklyn,NY,11215,40.2,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,Brooklyn,NY,11215,21.3,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,Brooklyn,NY,11215,18.85,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,Brooklyn,NY,11215,24.9,Other,Other: explntion
2017,,"Sal,Albanese",Corporation,Brooklyn,NY,11209,1800,Fundraising,Fundraising
2017,,"Sal,Albanese",Corporation,Brooklyn,NY,11209,200,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Rockaway Park,NY,11694,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Rockaway Park,NY,11694,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Rockaway Park,NY,11694,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,New York,NY,10065,2166.8,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,New York,NY,10065,2166.8,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,New York,NY,10065,72.78,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,New York,NY,10075,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,New York,NY,10075,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,New York,NY,10075,125,Fundraising,Fundraising
2017,2055,"Roque,De La Fuente",Individual,,,,200,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,Elmhurst,NY,11373,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Oakland Gardens,NY,11364,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Franklin Square,NY,11010,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Franklin Square,NY,11010,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Franklin Square,NY,11010,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Franklin Square,NY,11010,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,Franklin Square,NY,11010,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,27.22,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,9216.27,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,27.22,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,27.22,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,16.55,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,756.68,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,152.43,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,81.65,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,40.83,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,136.1,Campaign Literature,Campgn Lit.
2017,2071,"Nicole,Malliotakis",Other,Staten Island,NY,10306,84.93,Campaign Literature,Campgn Lit.
